Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
USA-ZOETISPV-2022-US-42958,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000096350&_xt=AER&_xf=pdf""> AER </a>",2022-11-28 00:00:00,Veterinarian,United States,FEMALE,Cat,Domestic Mediumhair,Solensia 7 mg/ml - Solution for injection,"Erythema (for urticaria see Immune SOC), Hair loss NOS, Skin scab",1,1,
USA-ZOETISPV-2022-US-42982,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000099978&_xt=AER&_xf=pdf""> AER </a>",2022-12-06 00:00:00,Veterinarian,United States,FEMALE,Cat,"Cat (other), Siamese",Solensia 7 mg/ml - Solution for injection,Diarrhoea,1,1,
USA-ZOETISPV-2022-US-42984,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000096330&_xt=AER&_xf=pdf""> AER </a>",2022-11-28 00:00:00,Veterinarian,United States,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Lack of efficacy - NOS,1,1,
USA-ZOETISPV-2022-US-42992,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000099374&_xt=AER&_xf=pdf""> AER </a>",2022-12-05 00:00:00,Patient,United States,FEMALE,Human,Unknown,Solensia 7 mg/ml - Solution for injection,"Needlestick injury, Numbness, Tingling sensation",1,1,
USA-ZOETISPV-2022-US-43048,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000096348&_xt=AER&_xf=pdf""> AER </a>",2022-11-28 00:00:00,Veterinarian,United States,MALE,Cat,Domestic Shorthair,"ADEQUAN IM 500 MG/5 ML SOLUTION FOR INJECTION, Adequan, Adequan 100 mg/ml Solution for Injection, Adequan 250 mg/ml Solution for Injection, Solensia 7 mg/ml - Solution for injection","Decreased appetite, Lethargy (see also Central nervous system depression in Neurological), Pinnae disorder, Urinary tract infection, Vomiting",1,1,
USA-ZOETISPV-2022-US-43081,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000100555&_xt=AER&_xf=pdf""> AER </a>",2022-12-07 00:00:00,Veterinarian,United States,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Dilated pupils, Hyperactivity, Staring",1,1,
USA-ZOETISPV-2022-US-43093,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000096929&_xt=AER&_xf=pdf""> AER </a>",2022-11-29 00:00:00,Veterinarian,United States,MALE,Cat,Domestic Longhair,Solensia 7 mg/ml - Solution for injection,Bloody diarrhoea,1,1,
USA-ZOETISPV-2022-US-43104,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000096952&_xt=AER&_xf=pdf""> AER </a>",2022-11-29 00:00:00,Veterinarian,United States,MALE,Cat,Domestic Shorthair,"Onsior 10 mg  - Tablet (dogs), Onsior 20 mg  - Tablet (dogs), Onsior 20 mg/ml  - Solution for injection (cats and dogs), Onsior 40 mg  - Tablet (dogs), Onsior 5 mg  - Tablet (dogs), Onsior 6 mg  - Tablet (cats), Solensia 7 mg/ml - Solution for injection","Death by euthanasia, General hair loss, Lack of efficacy - NOS, Reddening of the skin, Scratching",1,1,1
USA-ZOETISPV-2022-US-43114,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000100594&_xt=AER&_xf=pdf""> AER </a>",2022-12-07 00:00:00,Veterinarian,United States,FEMALE,Cat,Domestic Mediumhair,Solensia 7 mg/ml - Solution for injection,"Glazed eye, Staring",1,1,
USA-ZOETISPV-2022-US-43155,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000096931&_xt=AER&_xf=pdf""> AER </a>",2022-11-29 00:00:00,Veterinarian,United States,FEMALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Skin lesion NOS,1,1,
USA-ZOETISPV-2022-US-43206,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000101208&_xt=AER&_xf=pdf""> AER </a>",2022-12-08 00:00:00,Veterinarian,United States,FEMALE,Cat,Domestic Shorthair,"Solensia 7 mg/ml - Solution for injection, ВИТАМИН В12 разтвор за инжекции 500 g",Vomiting,1,1,
USA-ZOETISPV-2022-US-43254,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000097643&_xt=AER&_xf=pdf""> AER </a>",2022-11-30 00:00:00,Veterinarian,United States,FEMALE,Cat,Domestic Shorthair,"LIDOCAINE 2% (w/w) injekčný roztok, LIDOCAINE, 2%, Injekční roztok, Lidocaine 2 inj. (+noradrenaline), injectievloeistof voor honden en katten, Lidocaine 20 mg/ml + adrenaline 10 mcg/ml, oplossing voor injectie voor honden en katten, Lidocaine 4% inj. oplossing voor injectie voor honden en katten, Solensia 7 mg/ml - Solution for injection, ВИТАМИН В12 разтвор за инжекции 500 g","Abdominal mass, Abdominal pain, Abnormal ultrasound finding, Dehydration, Elevated serum alkaline phosphatase (ALP), Elevated total bilirubin, Enlarged lymph node (localised), Hepatomegaly, Hypoproteinaemia, Immediate pain upon injection, Lethargy (see also Central nervous system depression in Neurological), Liver tumour",1,1,
USA-ZOETISPV-2022-US-43271,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000101120&_xt=AER&_xf=pdf""> AER </a>",2022-12-08 00:00:00,Veterinarian,United States,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Hair loss NOS,1,1,
USA-ZOETISPV-2022-US-43272,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000101206&_xt=AER&_xf=pdf""> AER </a>",2022-12-08 00:00:00,Veterinarian,United States,MALE,Cat,Domestic Shorthair,"Purevax Rabies (--) - Suspension for injection, Solensia 7 mg/ml - Solution for injection","Hair loss NOS, Head shake - behavioural disorder",1,1,
USA-ZOETISPV-2022-US-43290,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000100013&_xt=AER&_xf=pdf""> AER </a>",2022-12-06 00:00:00,Veterinarian,United States,MALE,Cat,Domestic Longhair,Solensia 7 mg/ml - Solution for injection,"Ear irritation, Head shake - ear disorder",1,1,
USA-ZOETISPV-2022-US-43296,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000100598&_xt=AER&_xf=pdf""> AER </a>",2022-12-07 00:00:00,Veterinarian,United States,MALE,Cat,Domestic Longhair,Solensia 7 mg/ml - Solution for injection,"Pruritus, Pyoderma",1,1,
USA-ZOETISPV-2022-US-43308,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000101179&_xt=AER&_xf=pdf""> AER </a>",2022-12-08 00:00:00,Veterinarian,United States,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Anorexia, Lethargy (see also Central nervous system depression in Neurological), Not drinking, Vomiting",1,1,
USA-ZOETISPV-2022-US-43319,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000099407&_xt=AER&_xf=pdf""> AER </a>",2022-12-05 00:00:00,Veterinarian,United States,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Increased skin sensitivity, Lameness, Walking difficulty",1,1,
USA-ZOETISPV-2022-US-43329,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000100629&_xt=AER&_xf=pdf""> AER </a>",2022-12-07 00:00:00,Veterinarian,United States,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Vomiting,1,1,
USA-ZOETISPV-2022-US-43344,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000099405&_xt=AER&_xf=pdf""> AER </a>",2022-12-05 00:00:00,Veterinarian,United States,FEMALE,Cat,Domestic Shorthair,"Onsior 20 mg/ml  - Solution for injection (cats and dogs), Purevax RCP FeLV (--) - Lyophilisate and solvent for suspension for injection, Solensia 7 mg/ml - Solution for injection","Death, Lethargy (see also Central nervous system depression in Neurological), Limb weakness, Lumbar pain, Not eating, Not himself/herself, Vocalisation",1,1,1
USA-ZOETISPV-2022-US-43398,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000099431&_xt=AER&_xf=pdf""> AER </a>",2022-12-05 00:00:00,Veterinarian,United States,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Alopecia, Itchy skin",1,1,
USA-ZOETISPV-2022-US-43405,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000100024&_xt=AER&_xf=pdf""> AER </a>",2022-12-06 00:00:00,Veterinarian,United States,MALE,Cat,Domestic Shorthair,"DERMIPRED 5 MG TABLETS FOR DOGS, PREDNISOLONE CEVA 10, PREDNISOLONE CEVA 20, PREDNISOLONE CEVA 5 MG COMPRIMES POUR CHIENS, Prednisolone 1% 10 mg/ml Oplossing voor injectie, Prednisolone 2,5% suspensie voor injectie voor honden, Prednisolone 2.5 % Oplossing voor injectie, Prednisolone 20 mg Kela 20 mg Tablet, Prednisolone 5 mg Kela 5 mg Tablet, Solensia 7 mg/ml - Solution for injection","Abnormal cytology, Elevated renal parameters, Non-regenerative anaemia",1,1,
USA-ZOETISPV-2022-US-43439,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000099450&_xt=AER&_xf=pdf""> AER </a>",2022-12-05 00:00:00,Veterinarian,United States,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Hiding, Vomiting",1,1,
USA-ZOETISPV-2022-US-43447,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000099416&_xt=AER&_xf=pdf""> AER </a>",2022-12-05 00:00:00,Veterinarian,United States,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Decreased appetite, Retching, Vomiting",1,1,
USA-ZOETISPV-2022-US-43593,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000102677&_xt=AER&_xf=pdf""> AER </a>",2022-12-12 00:00:00,Veterinarian,United States,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Diarrhoea, Generalised itching, Genital tract licking",1,1,
USA-ZOETISPV-2022-US-43595,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000099449&_xt=AER&_xf=pdf""> AER </a>",2022-12-05 00:00:00,Veterinarian,United States,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Lameness, Pain NOS",1,1,
USA-ZOETISPV-2022-US-43606,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000099435&_xt=AER&_xf=pdf""> AER </a>",2022-12-05 00:00:00,Veterinarian,United States,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Injection site pain,1,1,
USA-ZOETISPV-2022-US-43616,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000101122&_xt=AER&_xf=pdf""> AER </a>",2022-12-08 00:00:00,Veterinarian,United States,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Injection site pain,2,2,
USA-ZOETISPV-2022-US-43618,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000101171&_xt=AER&_xf=pdf""> AER </a>",2022-12-08 00:00:00,Other,United States,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Injection site pain,4,4,
USA-ZOETISPV-2022-US-43642,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000100639&_xt=AER&_xf=pdf""> AER </a>",2022-12-07 00:00:00,Animal owner,United States,FEMALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Alopecia,1,1,
USA-ZOETISPV-2022-US-43645,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000100627&_xt=AER&_xf=pdf""> AER </a>",2022-12-07 00:00:00,Veterinarian,United States,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Death,1,1,1
USA-ZOETISPV-2022-US-43789,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000105142&_xt=AER&_xf=pdf""> AER </a>",2022-12-16 00:00:00,Veterinarian,United States,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Abnormal cytology, Alopecia, Dermatitis, Other abnormal test result NOS, Skin lesion NOS, Wound",1,1,
USA-ZOETISPV-2022-US-43796,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000102654&_xt=AER&_xf=pdf""> AER </a>",2022-12-12 00:00:00,Veterinarian,United States,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Excoriation, Localised pain NOS (see other SOCs for specific pain), Vocalisation",1,1,
USA-ZOETISPV-2022-US-43801,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000101168&_xt=AER&_xf=pdf""> AER </a>",2022-12-08 00:00:00,Veterinarian,United States,MALE,Cat,Domestic Mediumhair,Solensia 7 mg/ml - Solution for injection,"Dermal mass, Disorientation, Unable to stand",1,1,
USA-ZOETISPV-2022-US-43806,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000100052&_xt=AER&_xf=pdf""> AER </a>",2022-12-06 00:00:00,Veterinarian,United States,FEMALE,Cat,Domestic Shorthair,"Convenia 80 mg/ml  - Powder and solvent for solution for injection, Solensia 7 mg/ml - Solution for injection","Agitation, Irritability, Oliguria",1,1,
USA-ZOETISPV-2022-US-43808,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000100033&_xt=AER&_xf=pdf""> AER </a>",2022-12-06 00:00:00,Veterinarian,United States,FEMALE,Cat,Domestic Longhair,Solensia 7 mg/ml - Solution for injection,Vomiting,1,1,
USA-ZOETISPV-2022-US-43817,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000100051&_xt=AER&_xf=pdf""> AER </a>",2022-12-06 00:00:00,Veterinarian,United States,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Vomiting,1,1,
USA-ZOETISPV-2022-US-43834,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000100642&_xt=AER&_xf=pdf""> AER </a>",2022-12-07 00:00:00,Veterinarian,United States,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Crust, Purulent lesion(s), Reddening of the skin",1,1,
USA-ZOETISPV-2022-US-43845,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000102742&_xt=AER&_xf=pdf""> AER </a>",2022-12-12 00:00:00,Veterinarian,United States,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Fever, Listless, Skin lesion NOS, Skin necrosis, Skin scab",1,1,
USA-ZOETISPV-2022-US-43846,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000102750&_xt=AER&_xf=pdf""> AER </a>",2022-12-12 00:00:00,Veterinarian,United States,FEMALE,Cat,Siamese,Solensia 7 mg/ml - Solution for injection,"Erythema (for urticaria see Immune SOC), Localised hair loss",1,1,
USA-ZOETISPV-2022-US-43849,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000102744&_xt=AER&_xf=pdf""> AER </a>",2022-12-12 00:00:00,Veterinarian,United States,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Pruritus, Skin scab",1,1,
