Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
POL-ZOETISPV-2021-PL-00148,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1648856&_xt=AER&_xf=pdf""> AER </a>",2022-01-17 00:00:00,Veterinarian,Poland,FEMALE,Dog,Retriever - Golden,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Ataxia, Drooping eyelid, Horner's syndrome, Hypothyroidism, Lethargy (see also Central nervous system depression in Neurological), Limb weakness, Malaise, Nausea, Pupil disorder, Torticollis, Vomiting",1,1,
POL-ZOETISPV-2021-PL-00151,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1677362&_xt=AER&_xf=pdf""> AER </a>",2022-02-10 00:00:00,Veterinarian,Poland,MALE,Dog,Terrier - Bull - Staffordshire,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Elevated liver enzymes NOS, Epileptic seizure",1,1,
POL-ZOETISPV-2021-PL-00153,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1693604&_xt=AER&_xf=pdf""> AER </a>",2022-02-11 00:00:00,Veterinarian,Poland,MALE,Dog,Shepherd Dog - German,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Behavioural disorder NOS, Diarrhoea",1,1,
POL-ZOETISPV-2021-PL-00155,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1677363&_xt=AER&_xf=pdf""> AER </a>",2022-02-10 00:00:00,Veterinarian,Poland,FEMALE,Dog,Terrier - Scottish,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Confusion, Generalised weakness, Hind limb paralysis, Intestinal disorder NOS, Limpness",1,1,
POL-ZOETISPV-2022-PL-00001,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1677361&_xt=AER&_xf=pdf""> AER </a>",2022-02-10 00:00:00,Veterinarian,Poland,UNKNOWN,Dog,Dog (other),"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Myopathy, Peripheral neuropathy, Respiratory distress",1,1,
POL-ZOETISPV-2022-PL-00006,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1695659&_xt=AER&_xf=pdf""> AER </a>",2022-02-16 00:00:00,Other health care professional,Poland,MALE,Dog,Terrier - Airedale,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Apathy, Chewing - oral cavity disorder (see also Pruritus), Lethargy (see also Central nervous system depression in Neurological), Lying down, Numbness, Pain NOS, Panting, Reduced level of consciousness",1,1,
POL-ZOETISPV-2022-PL-00014,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1700593&_xt=AER&_xf=pdf""> AER </a>",2022-02-28 00:00:00,Animal owner,Poland,MALE,Dog,Dalmatian,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Hearing decreased,1,1,
POL-ZOETISPV-2022-PL-00018,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1703781&_xt=AER&_xf=pdf""> AER </a>",2022-03-08 00:00:00,Veterinarian,Poland,FEMALE,Dog,Shih Tzu,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Apathy, Appetite loss, Behavioural disorder NOS, Food refusal, Tremor of limb, Weight loss",1,1,
POL-ZOETISPV-2022-PL-00019,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1706789&_xt=AER&_xf=pdf""> AER </a>",2022-03-14 00:00:00,Veterinarian,Poland,MALE,Dog,Crossbred Canine/dog,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Death by euthanasia, Dullness, Dyspnoea, Hind limb paralysis, Jaundice, Loss of consciousness, Moribund, Pallor, Vomiting, Yellow mucous membranes",1,1,1
POL-ZOETISPV-2022-PL-00028,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1727510&_xt=AER&_xf=pdf""> AER </a>",2022-04-25 00:00:00,Animal owner,Poland,MALE,Dog,Dog (other),"CARPRODYL F 100 MG COMPRIME POUR CHIENS, CARPRODYL F 100 MG, TABLETS FOR DOGS, CARPRODYL F 20 MG COMPRIME POUR CHIENS, CARPRODYL F 20 MG, TABLETS FOR DOGS, CARPRODYL F 50 MG, TABLETS FOR DOGS, CARPRODYL QUADRI 120 MG CHEWABLE TABLETS FOR DOGS, CARPRODYL QUADRI 50 MG TABLETS FOR DOGS, Carprodyl, 100 mg tabletid koertele, Carprodyl, 20 mg tabletid koertele, Carprodyl, 50 mg tabletid koertele, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, ВИТАМИН В12 разтвор за инжекции 500 g","Anxiety, Apathy, Lack of efficacy - NOS, Polydipsia, Sleepiness - systemic disorder, Vomiting",1,1,
POL-ZOETISPV-2022-PL-00033,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1735661&_xt=AER&_xf=pdf""> AER </a>",2022-05-13 00:00:00,Animal owner,Poland,FEMALE,Dog,Dogo Argentino,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Cardiac arrest, Sudden death",1,1,1
POL-ZOETISPV-2022-PL-00049,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000018404&_xt=AER&_xf=pdf""> AER </a>",2022-06-28 00:00:00,Veterinarian,Poland,FEMALE,Dog,Dog (other),"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Lack of efficacy - NOS,1,1,
POL-ZOETISPV-2022-PL-00052,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000023851&_xt=AER&_xf=pdf""> AER </a>",2022-07-07 00:00:00,Animal owner,Poland,MALE,Dog,Crossbred Canine/dog,"Canergy 100 mg Tablets for Dogs, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Drinking a lot, Polyuria, Uncomfortable",1,1,
POL-ZOETISPV-2022-PL-00054,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000027311&_xt=AER&_xf=pdf""> AER </a>",2022-07-13 00:00:00,Veterinarian,Poland,MALE,Dog,Spitz - Dutch (Keeshond),"Cardalis 10 mg benazepril hydrochloride + 80 mg spironolactone - Chewable Tablet, Cardalis 2.5 mg benazepril hydrochloride + 20 mg spironolactone - Chewable Tablet, Cardalis 5 mg benazepril hydrochloride + 40 mg spironolactone - Chewable Tablet, KARSIVAN, KARSIVAN 100, KARSIVAN 100 RO, KARSIVAN 100 mg, compresse per cani, KARSIVAN 50, KARSIVAN 50 mg, compresse per cani, Karsivan 100 apvalkotās tabletes iekšķīgai lietošanai suņiem, Karsivan 100 mg, Karsivan 100 mg filmsko obložene tablete za pse, Karsivan 100 mg perorálne tablety, Karsivan 100 mg tabletta A.U.V., Karsivan 100 mg, Filmtabletten für Hunde, Karsivan 100, 100 mg tabletės šunims, Karsivan 100, 100 mg õhukese polümeerikattega tabletid koertele, Karsivan 50 apvalkotās tabletes iekšķīgai lietošanai suņiem, Karsivan 50 mg, Karsivan 50 mg Omhulde tablet, Karsivan 50 mg Tabletka powlekana, Karsivan 50 mg apvalkotās tabletes, Karsivan 50 mg comprimés enrobés, Karsivan 50 mg filmsko obložene tablete za pse, Karsivan 50 mg perorálne tablety, Karsivan 50 mg tabletta A.U.V., Karsivan 50 mg, Filmtabletten für Hunde, Karsivan 50, 50 mg tabletės šunims, Karsivan 50, comprimidos revestidos para cães., Karsivan vet. 100 mg tabletter, filmdrasjerte, Karsivan vet. 50 mg tabletter, filmdrasjerte, Karsivan, 100mg, Potahované tablety, Karsivan, 50mg, Potahované tablety, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Generalised itching,1,1,
POL-ZOETISPV-2022-PL-00064,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000043836&_xt=AER&_xf=pdf""> AER </a>",2022-08-15 00:00:00,Veterinarian,Poland,UNKNOWN,Dog,Dog (other),"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Lack of efficacy - NOS,1,1,
POL-ZOETISPV-2022-PL-00070,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000068942&_xt=AER&_xf=pdf""> AER </a>",2022-10-03 00:00:00,Animal owner,Poland,MALE,Dog,Retriever - Labrador,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Impaired hearing,1,1,
POL-ZOETISPV-2022-PL-00072,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000072478&_xt=AER&_xf=pdf""> AER </a>",2022-10-10 00:00:00,Veterinarian,Poland,UNKNOWN,Dog,Boxer (German Boxer),"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Hydrothorax,1,1,
POL-ZOETISPV-2022-PL-00073,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000072486&_xt=AER&_xf=pdf""> AER </a>",2022-10-10 00:00:00,Veterinarian,Poland,UNKNOWN,Dog,Dog (other),"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Appetite loss, Death by euthanasia, Elevated renal parameters, Loss of strength, Pancreatitis NOS, Renal disorder NOS, Vomiting",1,1,1
POL-ZOETISPV-2022-PL-00081,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000085194&_xt=AER&_xf=pdf""> AER </a>",2022-11-07 00:00:00,Veterinarian,Poland,FEMALE,Dog,Shepherd Dog - German,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Lack of efficacy - NOS,1,1,
POL-ZOETISPV-2022-PL-00091,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000102685&_xt=AER&_xf=pdf""> AER </a>",2022-12-12 00:00:00,Veterinarian,Poland,MALE,Dog,Schnauzer (unspecified),"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Ataxia, Falling, Lack of coordination (see also Ear - vestibular disorder), Muscle weakness NOS, Neurological symptoms NOS, Symptom NOS involving neurological and muscular skeletal SOCs, Unable to stand, Walking difficulty",1,1,
PRT-MERCKMSD-2022-PT-00049,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1739400&_xt=AER&_xf=pdf""> AER </a>",2022-05-20 00:00:00,Veterinarian,Portugal,FEMALE,Dog,Retriever - Labrador,"Bravecto 1000 mg - Chewable tablet, Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Anuria, Balance impaired, Excessive ear wax, Head tilt - neurological disorder (see also Head tilt - ear disorder), Incoordination, Tremor of limb",1,1,
PRT-PRTDGVFV-2022.0156,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000036063&_xt=AER&_xf=pdf""> AER </a>",2022-07-29 00:00:00,Veterinarian,Portugal,MALE,Dog,Retriever - Labrador,Librela 20 mg - Solution for injection,"Apathy, Convulsive disorder NOS, Death, Dehydration, Difficulty standing, Incoordination, Polydipsia, Polyuria, Prostration, Swallowing difficult, Tachypnoea, Tongue paralysis",1,1,1
SVN-ZOETISPV-2022-SI-00005,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000010396&_xt=AER&_xf=pdf""> AER </a>",2022-06-13 00:00:00,Other health care professional,Slovenia,UNKNOWN,Dog,Dog (other),"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Circling - neurological disorder (see also Behavioural disorders), Neurological signs NOS",1,1,
SWE-SWEMEDAG-2022-00109,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000082858&_xt=AER&_xf=pdf""> AER </a>",2022-10-31 00:00:00,Animal owner,Sweden,MALE,Dog,Crossbred Canine/dog,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Onsior 5 mg  - Tablet (dogs)","Balance problem, Falling, Hind limb ataxia, Lack of coordination (see also Ear - vestibular disorder), Pain NOS",1,1,
SWE-SWEMEDAG-2022-00203,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1743243&_xt=AER&_xf=pdf""> AER </a>",2022-05-30 00:00:00,Veterinarian,Sweden,MALE,Dog,Bulldog - French,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Hypersensitivity reaction, Pruritus, Swelling around eye",1,1,
SWE-SWEMEDAG-2022-00319,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000045332&_xt=AER&_xf=pdf""> AER </a>",2022-08-17 00:00:00,Veterinarian,Sweden,FEMALE,Dog,Crossbred Canine/dog,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Diarrhoea,1,1,
SWE-SWEMEDAG-2022-00332,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000049117&_xt=AER&_xf=pdf""> AER </a>",2022-08-24 00:00:00,Veterinarian,Sweden,MALE,Dog,Shepherd Dog - Belgian Tervueren,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Dermatitis, Papule",1,1,
SWE-SWEMEDAG-2022-00365,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000062034&_xt=AER&_xf=pdf""> AER </a>",2022-09-20 00:00:00,Veterinarian,Sweden,MALE,Dog,Affenpinscher,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection",Diarrhoea,1,1,
SWE-SWEMEDAG-2022-00423,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000085319&_xt=AER&_xf=pdf""> AER </a>",2022-11-07 00:00:00,Veterinarian,Sweden,MALE,Dog,Mountain Dog - Bernese,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Suprelorin 4.7 mg  - Implant, Suprelorin 9.4 mg  - Implant","Alopecia local, Flaking skin, Greasy skin, Itching, Papule, Pyoderma",1,1,
SWE-SWEMEDAG-2022-00462,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000099546&_xt=AER&_xf=pdf""> AER </a>",2022-12-05 00:00:00,Veterinarian,Sweden,FEMALE,Dog,Water Dog - Romagna,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Dull, General illness, General pain (see other SOCs for specific pain), Incoordination, Joint pain, Lameness, Limb weakness, Muscle stiffness, Weight loss",1,1,
SWE-SWEMEDAG-2022-00466,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000104314&_xt=AER&_xf=pdf""> AER </a>",2022-12-14 00:00:00,Veterinarian,Sweden,FEMALE,Dog,Spitz - Japanese,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection","Blindness, Lens disorder NOS",1,1,
SWE-SWEMEDAG-2022-00468,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000098275&_xt=AER&_xf=pdf""> AER </a>",2022-12-01 00:00:00,Veterinarian,Sweden,MALE,Dog,Crossbred Canine/dog,"Librela 10 mg - Solution for injection, Librela 15 mg - Solution for injection, Librela 20 mg - Solution for injection, Librela 30 mg - Solution for injection, Librela 5 mg - Solution for injection, Previcox 227 mg - Chewable tablet, Previcox 57 mg - Chewable tablet, Previcox Surrendered: 8.2 mg/g  - Oral paste","Ear pruritus, Pruritus",1,1,
